region,block,row_class,child,share,tier,provenance
TR,sea,Q,SEA.FRT,15411.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
TR,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
TR,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
TR,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
TR,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TR,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TR,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
TR,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
TR,air,other,AIR.PAX,0.8548,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
TR,air,other,AIR.FRT,0.1452,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
TR,air,fuel_liquid,AIR.PAX,0.8548,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
TR,air,fuel_liquid,AIR.FRT,0.1452,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
TR,air,Q,AIR.FRT,1544.2663,observed,"ITF Y11, Mpkm; child re-denominates to it"
TR,air,Q,AIR.PAX,90919.8762,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
RU,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
RU,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
RU,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
RU,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
RU,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
RU,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
RU,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
RU,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
RU,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
RU,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
RU,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
RU,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
RU,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
RU,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
RU,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
RU,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
RU,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
RU,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
RU,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
RU,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
RU,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
RU,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
RU,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
RU,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
RU,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
RU,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
RU,air,other,AIR.PAX,0.7487,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
RU,air,other,AIR.FRT,0.2513,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
RU,air,fuel_liquid,AIR.PAX,0.7487,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
RU,air,fuel_liquid,AIR.FRT,0.2513,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
RU,air,Q,AIR.FRT,3900.12,observed,"ITF Y11, Mpkm; child re-denominates to it"
RU,air,Q,AIR.PAX,116192.0849,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
CN,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CN,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CN,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CN,road_pipe,fuel_liquid,ROAD.FRT,0.8324,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
CN,road_pipe,fuel_liquid,ROAD.PAX,0.1676,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
CN,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
CN,road_pipe,Q,ROAD.FRT,5137474.0,observed,"ITF (total: hire n/a) Y11, Mtkm; child re-denominates to it"
CN,road_pipe,Q,ROAD.PAX,1676025.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CN,rail,other,TRN.P,0.3998,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CN,rail,other,TRN.F,0.6002,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CN,rail,fuel_liquid,TRN.P,0.246,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
CN,rail,fuel_liquid,TRN.F,0.754,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
CN,rail,Q,TRN.P,961229.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CN,rail,Q,TRN.F,2946579.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
CN,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
CN,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
CN,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CN,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CN,sea,Q,SEA.FRT,4935500.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CN,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
CN,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
CN,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
CN,iww,fuel_liquid,IWW.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CN,iww,fuel_liquid,IWW.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CN,iww,Q,IWW.FRT,2606884.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CN,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
CN,air,other,AIR.PAX,0.7503,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
CN,air,other,AIR.FRT,0.2497,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
CN,air,fuel_liquid,AIR.PAX,0.7503,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CN,air,fuel_liquid,AIR.FRT,0.2497,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CN,air,Q,AIR.FRT,16764.869,observed,"ITF Y11, Mpkm; child re-denominates to it"
CN,air,Q,AIR.PAX,503735.4648,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
US,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
US,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
US,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
US,road_pipe,fuel_liquid,ROAD.FRT,0.8911,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
US,road_pipe,fuel_liquid,ROAD.PAX,0.1089,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
US,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
US,road_pipe,Q,ROAD.FRT,2379954.0,observed,"ITF (total: hire n/a) Y11, Mtkm; child re-denominates to it"
US,road_pipe,Q,ROAD.PAX,471080.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
US,rail,other,TRN.P,0.0256,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
US,rail,other,TRN.F,0.9744,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
US,rail,fuel_liquid,TRN.P,0.0127,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
US,rail,fuel_liquid,TRN.F,0.9873,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
US,rail,Q,TRN.P,32579.5102,observed,"ITF Y11, Mpkm; child re-denominates to it"
US,rail,Q,TRN.F,2532647.547,observed,"ITF Y11, Mtkm; child re-denominates to it"
US,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
US,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
US,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
US,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
US,sea,Q,SEA.FRT,263104.5314,observed,"ITF Y11, Mpkm; child re-denominates to it"
US,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
US,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
US,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
US,iww,fuel_liquid,IWW.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
US,iww,fuel_liquid,IWW.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
US,iww,Q,IWW.FRT,499009.0485,observed,"ITF Y11, Mpkm; child re-denominates to it"
US,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
US,air,other,AIR.PAX,0.7712,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
US,air,other,AIR.FRT,0.2288,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
US,air,fuel_liquid,AIR.PAX,0.7712,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
US,air,fuel_liquid,AIR.FRT,0.2288,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
US,air,Q,AIR.FRT,39621.9135,observed,"ITF Y11, Mpkm; child re-denominates to it"
US,air,Q,AIR.PAX,1335254.9467,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
JP,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
JP,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
JP,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
JP,road_pipe,fuel_liquid,ROAD.FRT,0.8473,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
JP,road_pipe,fuel_liquid,ROAD.PAX,0.1527,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
JP,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
JP,road_pipe,Q,ROAD.FRT,246400.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
JP,road_pipe,Q,ROAD.PAX,71938.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
JP,rail,other,TRN.P,0.9758,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
JP,rail,other,TRN.F,0.0242,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
JP,rail,fuel_liquid,TRN.P,0.9518,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
JP,rail,fuel_liquid,TRN.F,0.0482,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
JP,rail,Q,TRN.P,395067.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
JP,rail,Q,TRN.F,19998.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
JP,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
JP,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
JP,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
JP,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
JP,sea,Q,SEA.FRT,174900.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
JP,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
JP,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
JP,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
JP,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
JP,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
JP,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
JP,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
JP,air,other,AIR.PAX,0.6795,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
JP,air,other,AIR.FRT,0.3205,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
JP,air,fuel_liquid,AIR.PAX,0.6795,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
JP,air,fuel_liquid,AIR.FRT,0.3205,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
JP,air,Q,AIR.FRT,6545.945,observed,"ITF Y11, Mpkm; child re-denominates to it"
JP,air,Q,AIR.PAX,138807.4918,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
IN,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
IN,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
IN,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
IN,road_pipe,fuel_liquid,ROAD.FRT,1.0,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
IN,road_pipe,fuel_liquid,ROAD.PAX,0.0,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
IN,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
IN,road_pipe,Q,ROAD.FRT,1407800.0,observed,"ITF (total: hire n/a) Y11, Mtkm; child re-denominates to it"
IN,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
IN,rail,other,TRN.P,0.762,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
IN,rail,other,TRN.F,0.238,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
IN,rail,fuel_liquid,TRN.P,0.6105,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
IN,rail,fuel_liquid,TRN.F,0.3895,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
IN,rail,Q,TRN.P,1046522.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
IN,rail,Q,TRN.F,667607.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
IN,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
IN,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
IN,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
IN,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
IN,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
IN,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
IN,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
IN,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
IN,iww,fuel_liquid,IWW.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
IN,iww,fuel_liquid,IWW.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
IN,iww,Q,IWW.FRT,3800.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
IN,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
IN,air,other,AIR.PAX,0.8555,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
IN,air,other,AIR.FRT,0.1445,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
IN,air,fuel_liquid,AIR.PAX,0.8555,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
IN,air,fuel_liquid,AIR.FRT,0.1445,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
IN,air,Q,AIR.FRT,1702.7027,observed,"ITF Y11, Mpkm; child re-denominates to it"
IN,air,Q,AIR.PAX,100784.1699,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
CA,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CA,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CA,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CA,road_pipe,fuel_liquid,ROAD.FRT,1.0,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
CA,road_pipe,fuel_liquid,ROAD.PAX,0.0,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
CA,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
CA,road_pipe,Q,ROAD.FRT,224325.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
CA,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
CA,rail,other,TRN.P,0.0082,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CA,rail,other,TRN.F,0.9918,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
CA,rail,fuel_liquid,TRN.P,0.004,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
CA,rail,fuel_liquid,TRN.F,0.996,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
CA,rail,Q,TRN.P,1404.3896,observed,"ITF Y11, Mpkm; child re-denominates to it"
CA,rail,Q,TRN.F,347824.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
CA,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
CA,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
CA,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CA,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CA,sea,Q,SEA.FRT,31735.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CA,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
CA,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
CA,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
CA,iww,fuel_liquid,IWW.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CA,iww,fuel_liquid,IWW.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CA,iww,Q,IWW.FRT,25000.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CA,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
CA,air,other,AIR.PAX,0.8878,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
CA,air,other,AIR.FRT,0.1122,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
CA,air,fuel_liquid,AIR.PAX,0.8878,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CA,air,fuel_liquid,AIR.FRT,0.1122,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
CA,air,Q,AIR.FRT,1980.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
CA,air,Q,AIR.PAX,156715.0064,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
KR,road_pipe,other,ROAD.FRT,0.5739,2-SDBS,moveb_split_master.csv (see per-cell tiers there)
KR,road_pipe,other,ROAD.PAX,0.4261,2-SDBS,moveb_split_master.csv (see per-cell tiers there)
KR,road_pipe,other,PIPE,0.0,2-SDBS,moveb_split_master.csv (see per-cell tiers there)
KR,road_pipe,fuel_liquid,ROAD.FRT,0.595,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
KR,road_pipe,fuel_liquid,ROAD.PAX,0.405,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
KR,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
KR,road_pipe,Q,ROAD.FRT,104476.0,observed,"ITF (total: hire n/a) Y11, Mtkm; child re-denominates to it"
KR,road_pipe,Q,ROAD.PAX,115207.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
KR,rail,other,TRN.P,0.9279,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
KR,rail,other,TRN.F,0.0721,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
KR,rail,fuel_liquid,TRN.P,0.8631,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
KR,rail,fuel_liquid,TRN.F,0.1369,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
KR,rail,Q,TRN.P,63044.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
KR,rail,Q,TRN.F,9997.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
KR,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
KR,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
KR,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
KR,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
KR,sea,Q,SEA.FRT,27220.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
KR,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
KR,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
KR,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
KR,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
KR,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
KR,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
KR,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
KR,air,other,AIR.PAX,0.3902,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
KR,air,other,AIR.FRT,0.6098,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
KR,air,fuel_liquid,AIR.PAX,0.3902,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
KR,air,fuel_liquid,AIR.FRT,0.6098,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
KR,air,Q,AIR.FRT,12381.6339,observed,"ITF Y11, Mpkm; child re-denominates to it"
KR,air,Q,AIR.PAX,79238.2942,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
BR,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
BR,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
BR,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
BR,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
BR,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
